"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Time_Zone","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Result_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Calculated_Result_Suspect_or_Rejected_Flag","Calculated_Result_Suspect_Code","Calculated_Result_Suspect_Description","Record_Created_On","Calculated_Result_System_ID"
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",12/1/2006 12:00:00 AM,12/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","96.4818","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841095
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2005 12:00:00 AM,3/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841106
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2007 12:00:00 AM,8/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841122
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2006 12:00:00 AM,2/28/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9491","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841125
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2008 12:00:00 AM,7/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841128
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2008 12:00:00 AM,8/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841131
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",6/1/2006 12:00:00 AM,6/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","96.6498","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841143
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2006 12:00:00 AM,8/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9636","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841149
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2009 12:00:00 AM,7/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841157
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2005 12:00:00 AM,10/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","96.6836","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841158
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2009 12:00:00 AM,3/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","95.4642","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841164
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",5/1/2008 12:00:00 AM,5/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9967","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841182
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2006 12:00:00 AM,2/28/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841188
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",4/1/2008 12:00:00 AM,4/30/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841199
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",9/1/2006 12:00:00 AM,9/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","92.9034","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841232
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2008 12:00:00 AM,2/29/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9955","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841252
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2007 12:00:00 AM,3/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.0393","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841258
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2007 12:00:00 AM,9/30/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","98.8234","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841262
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2005 12:00:00 AM,8/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","100","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841277
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2009 12:00:00 AM,7/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","1","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841279
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",1/1/2009 12:00:00 AM,1/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","1","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841281
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2007 12:00:00 AM,2/28/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841289
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",9/1/2008 12:00:00 AM,9/30/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","96.6836","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841292
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2005 12:00:00 AM,7/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","92.9399","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841299
