"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"G1100201-MW-1","CROWNHILL MW-1","Land","South Landfill Area, between SG-G1 and SG-G2 in Parking Lot Area south of School",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5744775967297,-122.665550107578,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:28 AM,100031965
"G1100201-MW-10","CROWNHILL MW-10","Land","West grid location NG-D1, between North and South Landfill Areas",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5746996567614,-122.667156175395,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:33 AM,100031973
"G1100201-MW-11","CROWNHILL MW-11","Land","South Landfill Area, between grid locations SG-J8 and SG-J9",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5735061247016,-122.664884836116,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","SE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:34 AM,100031974
"G1100201-MW-12","CROWNHILL MW-12","Land","North Landfill Area, between grid locations NG-E6 and NG-F6 and NG-E5 and NG-F5",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5753682246149,-122.665833776754,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:35 AM,100031975
"G1100201-MW-14","CROWNHILL MW-14","Land","North Landfill Area, between NG-F6 and NG-F7",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5754831524479,-122.665790614298,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:36 AM,100031977
"G1100201-MW-15","CROWNHILL MW-15","Land","North Landfill Area, between NG-D4 and NG-D5",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.575266408609,-122.666113416499,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"E",15,"NW","","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:37 AM,100031978
"G1100201-MW-16","CROWNHILL MW-16","Land","North Landfill Area, between grid locations NG-D6 and NG-D7",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5754663574371,-122.666150155632,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:38 AM,100031979
"G1100201-MW-2","CROWNHILL MW-2","Land","North of NG-B9, in North Landfill Area",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5760323284561,-122.666663973422,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:28 AM,100031966
"G1100201-MW-4","CROWNHILL MW-4","Land","North Landfill Area, grid location NG-K3",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5750112873003,-122.664716730634,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:29 AM,100031967
"G1100201-MW-5","CROWNHILL MW-5","Land","North Landfill Area, grid location NG-F5",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5752873109248,-122.665726715523,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:30 AM,100031968
"G1100201-MW-6","CROWNHILL MW-6","Land","North Landfill Area, grid location NG-A2",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5749035220291,-122.666733468269,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:30 AM,100031969
"G1100201-MW-7","CROWNHILL MW-7","Land","South Landfill Area, grid location SG-J6",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5738561620141,-122.664906712796,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","SE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:31 AM,100031970
"G1100201-MW-9","CROWNHILL MW-9","Land","North Landfill Area, between grid locations NG-F8 and NG-F9",99722456,"Y","1500 Rocky Point","Bremerton","WA","98312","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5757719510671,-122.665715817739,"Discrete monitoring point","+/- 3 ft (1 m)","GPS survey-grade unit (carrier phase)","",24,"N",1,"E",15,"NW","NE","Top of Well Casing",,"","","","","","","","","","G1100201",8/4/2015 10:52:33 AM,100031972
"GOLDSAND","GOLDSAND","Stream or River","TIDAL SLOUGH I MILE E ON 3 CRABS RD",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020005764",4.66483761019452,2/26/2012 12:00:00 AM,48.141462271155,-123.10713418494,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",31,"N",3,"W",31,"NE","SE","",,"","","","","","","","","","CBRO0001, DSAR0003, G0300015, G0500025",9/13/2000 12:00:00 AM,4113431
"HANSVLGS_CL-1","Hansville General Store CL-1","Land","Captain's Landing CL-1",,"Y","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.9177330037628,-122.546667402564,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",28,"N",2,"E",16,"NE","","Top of Well Casing",,"","","","","","","","","","HANSVLGS",7/21/2010 1:54:30 PM,43622474
"HANSVLGS_DITCH","Hansville General Store DITCH","Stream or River","One surface water sample was collected from the north end of the ditch paralleling Hansville Road NE",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.9173366048453,-122.546591599601,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",28,"N",2,"E",16,"NE","","",,"","","","","","","","","","HANSVLGS",7/21/2010 1:54:31 PM,67169652
"HANSVLGS_GS-2","Hansville General Store GS-2","Land","Hansville General Store GS-2",,"Y","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.9175924083623,-122.54678670441,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",28,"N",2,"E",16,"NE","","",11.25,"FT","NAVD88","","Unknown","","","","","","HANSVLGS",7/21/2010 1:54:30 PM,8162315
"HANSVLGS_GS-3","Hansville General Store GS-3","Land","Hansville General Store GS-3",,"Y","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.9176703413284,-122.546757527477,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",28,"N",2,"E",16,"NE","","",11.11,"FT","NAVD88","","Unknown","","","","","","HANSVLGS",7/21/2010 1:54:31 PM,29504117
"HANSVLGS_GS-4","Hansville General Store GS-4","Land","Hansville General Store GS-4",,"Y","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.9177368648503,-122.546876928117,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",28,"N",2,"E",16,"NE","","",11.35,"FT","NAVD88","","Unknown","","","","","","HANSVLGS",7/21/2010 1:54:31 PM,99667396
"HANSVLGS_GS-5","Hansville General Store GS-5","Land","Hansville General Store GS-5",,"Y","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.9176562716256,-122.54684779143,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",28,"N",2,"E",16,"NE","","Top of Well Casing",,"","","","","","","","","","HANSVLGS",7/21/2010 1:54:31 PM,984456
"HAVMA11","HAVEN (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.4575,-122.98333,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",23,"N",2,"W",30,"NW","SE","",366,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,8524652
"HC0.2","HC0.2","Stream or River","HURD CREEK AT AL MOORE'S",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000633",12.47552,1/2/2015 5:01:54 PM,48.119033,-123.14393,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",30,"N",4,"W",1,"SW","SW","",,"","","","","","","","","","CBRO0001, DSAR0003, G0300015",1/24/2000 12:00:00 AM,9054542
"HZ01(HAZELCR)","HZ01(HAZEL CREEK @ MINARD ROAD)","Stream or River","Sampling location at Minard Road bridge crossing",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000610",8.66272549995388,2/26/2012 12:00:00 AM,47.51552,-122.79375,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",23,"N",1,"W",3,"NW","SE","",,"","","","","","","","","","G0100200",10/3/2006 2:07:19 PM,23640515
"ISAMA11","ISABELLA (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.17666,-123.10472,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",20,"N",3,"W",31,"SE","NW","",150,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,7265062
"ISLMA11","ISLAND (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.24861,-123.11277,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",20,"N",3,"W",6,"SW","NE","",230,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,3385541
"JOH0.1","JOHNSON CREEK AT RM 0.1","Stream or River","Johnson Creek downstream side of John Wayne Parking Lot",,"N","","","WA","","CLALLAM","Quilcence-Snow","Southwest Regional Office",6,24,"17110020000354",0.375,1/5/2015 2:41:39 PM,48.06203169,-123.0408207,"stream center","+/- 20 ft (6 m)","GPS consumer unit or unknown (code phase)","Not Applicable",30,"N",3,"W",27,"SE","NE","",,"","","","","","","","","","G0500025",5/5/2009 2:48:23 PM,43690688
"JOHNSON 0.1","JOHNSON CR @ SEQUIM BAY RD","Stream or River","Johnson Creek at Sequim Bay Road",,"N","","","WA","","CLALLAM","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.062433,-123.042162,"Discrete monitoring point","+/- 20 ft (6 m)","Unknown","Unknown",30,"N",3,"W",27,"SE","","",,"","","","","","","","","","G0300015",9/6/2007 8:50:07 AM,22654993
"KCM-KSBP01","PUGET SOUND - KSBP01","Subtidal","Puget Sound",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.7439595205695,-122.428168981093,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","KC_Rec_Water_Char, KCmar-1",6/27/2007 2:18:36 PM,50081565
"KCM-MSJN02","VASHON OUTFALL - MSJN02","Subtidal","VASHON OUTFALL -NEW",,"N","","","WA","","KING","Kitsap","Northwest Regional Office",7,34,"",,,47.4529223704922,-122.433331952114,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","KCmar-1",6/27/2007 2:18:34 PM,31834311
"KCM-VA12A","VASHON - VA12A","Stream or River","SHINGLEMILL CREEK DOWNSTREAM OF SW CEDARHURST RD, AT GAGE",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019000638",7.94,2/26/2012 12:00:00 AM,47.4782986555347,-122.481736568236,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",23,"N",2,"E",13,"SE","SE","",,"","","","","","","","","","KCstrm-1",9/23/2011 10:17:00 AM,48023465
"KCM-VA23A","VASHON - VA23A","Stream or River","CHRISTENSEN - WQ SITE",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019000662",7.54515,2/26/2012 12:00:00 AM,47.4029525271201,-122.517611560961,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",22,"N",2,"E",14,"NW","NE","",,"","","","","","","","","","KCstrm-1",7/19/2013 11:58:57 AM,50489242
"KCM-VA37A","VASHON - VA37A","Stream or River","TAHLEQUAH - WQ",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019000690",5.40796,2/26/2012 12:00:00 AM,47.3345767094966,-122.508601117667,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",21,"N",2,"E",2,"SE","","",,"","","","","","","","","","KCstrm-1",7/19/2013 11:59:03 AM,51349941
"KCM-VA41A","VASHON - VA41A","Stream or River","FISHER CREEK UPSTREAM OF VASHON HWY, AT GAGE",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019013099",16.78,2/26/2012 12:00:00 AM,47.3839886788595,-122.48138607864,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",22,"N",3,"E",19,"NW","SW","",,"","","","","","","","","","KCstrm-1",9/23/2011 10:17:01 AM,15367126
"KCM-VA42A","VASHON - VA42A","Stream or River","JUDD CREEK AT SW 225TH ST, AT GAGE",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019000655",7.14,2/26/2012 12:00:00 AM,47.4032847506784,-122.468714903413,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",22,"N",3,"E",18,"NE","NW","",,"","","","","","","","","","KCstrm-1",9/23/2011 10:17:02 AM,86186237
"KCM-VA45A","VASHON - VA45A","Stream or River","MILETA CREEK - WQ SITE",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019000672",17.18,2/26/2012 12:00:00 AM,47.388394878895,-122.427754550413,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",22,"N",3,"E",21,"NW","NE","",,"","","","","","","","","","KCstrm-1",9/23/2011 10:17:03 AM,11168725
"KCM-VA65A","VASHON - VA65A","Stream or River","GORSUCH CREEK NEAR MOUTH",,"N","","","WA","","King","Kitsap","Northwest Regional Office",7,34,"17110019006205",5.81,2/26/2012 12:00:00 AM,47.4536342848335,-122.444641170785,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","",23,"N",3,"E",29,"SE","NW","",,"","","","","","","","","","KCstrm-1",9/23/2011 10:17:04 AM,72424291
"KND","KENNEDY CREEK","Stream or River","ABOUT 125M UPSTREAM FROM OLD PACIFIC HIGHWAY BRIDGE",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019000219",11.3994696829355,2/26/2012 12:00:00 AM,47.0950184076191,-123.090857193027,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",19,"N",3,"W",32,"NW","","",,"","","","","","","","","","DBAT0002",7/17/2002 12:00:00 AM,7333071
"LANDERWQ","Little Anderson","Stream or River","Kitsap Basin ~1 mile on NW Anderson Hill Rd.to bridge over Little Anderson Creek.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000527",66.0256432313951,2/26/2012 12:00:00 AM,47.6604163868315,-122.755462445848,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:100,000",25,"N",1,"W",13,"NW","SW","",,"","","","","","","","","","IWM",3/1/2004 9:04:25 AM,36454115
"LC1(LelandCr)","LC1(LelandCr)","Stream or River","Leland Creek just above confluence with Little Quilcene River, on private land.",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000061",2.955011639225,2/26/2012 12:00:00 AM,47.83796,-122.88687,"Unknown","Unknown","Paper map interpolation","Unknown",27,"N",2,"W",14,"NE","NE","",94,"FT","","","Unknown","","","","","","G0200038",12/3/2004 9:45:29 AM,93922257
"LC2(LelandCr)","LC2 101 PULL-OUT","Stream or River","Leland Creek along the westside of Highway 101",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000062",57.1204281815997,7/21/2012 12:00:00 AM,47.87422,-122.87715,"Unknown","Unknown","Paper map interpolation","Unknown",28,"N",2,"W",36,"SW","NE","",194,"FT","","","Unknown","","","","","","G0200038, G1400530",12/3/2004 9:45:30 AM,32384942
"LC3(LelandCr)","LC3 WEIR","Stream or River","Leland Creek just downstream of the culvert that passes under Leland Valley Road near the south end of Lake Leland",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000062",93.6192756083701,7/21/2012 12:00:00 AM,47.88534,-122.88289,"Unknown","Unknown","Paper map interpolation","Unknown",28,"N",2,"W",25,"SW","SW","",198,"FT","","","Unknown","","","","","","G0200038, G1400530",12/3/2004 9:45:31 AM,10721726
"LELJE11","LELAND (JEFFERSON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,47.89666,-122.88277,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",28,"N",2,"W",25,"NW","NW","",190,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,4022641
"LIMMA11","LIMERICK (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"",,,47.28166,-123.04916,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",21,"N",3,"W",27,"NW","SE","",220,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,4464641
"LL4(LelandLk)","LL4(LelandLk)","Lake, Pond, or Reservoir","End of Roberts' dock on the southwest shore of Lake Leland",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000720",,8/16/2004 11:20:26 AM,47.88783,-122.88837,"Unknown","Unknown","Paper map interpolation","Unknown",28,"N",2,"W",26,"SE","NE","",199,"FT","","","Unknown","","","","","","G0200038",12/3/2004 12:53:22 PM,6312349
"LL5(LelandLk)","LL5(LelandLk)","Lake, Pond, or Reservoir","End of Hunter's dock on the eastern shore of Lake Leland.",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000720",,8/16/2004 11:20:26 AM,47.89328,-122.88388,"Unknown","Unknown","Paper map interpolation","Unknown",28,"N",2,"W",25,"NW","NW","",199,"FT","","","Unknown","","","","","","G0200038",12/3/2004 12:54:24 PM,8037886
"LL6(LelandLk)","LL6 COUNTY DOCK","Lake, Pond, or Reservoir","End of County dock at the northeastern shore of Lake Leland",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000720",,8/16/2004 11:20:26 AM,47.89863,-122.87518,"Unknown","Unknown","Paper map interpolation","Unknown",28,"N",2,"W",24,"SW","SE","",199,"FT","","","Unknown","","","","","","G0200038",12/3/2004 9:45:34 AM,60519204
"LL7(LelandLk)","LL7 MID-LAKE","Lake, Pond, or Reservoir","Mid-lake at deepest point",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000720",,8/16/2004 11:20:26 AM,47.89734,-122.88039,"Unknown","Unknown","Paper map interpolation","Unknown",28,"N",2,"W",24,"SW","SW","",199,"FT","","","Unknown","","","","","","G0200038",12/3/2004 9:45:35 AM,11339802
"LONKI11","LONG (KITSAP) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.49333,-122.58944,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",23,"N",2,"E",7,"SE","SE","",118,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,6205641
